z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              35,                                0,   0.0000000000000099971049149691,   0.0000000000005442068246723619,    0.000000000002092555575001212,    0.000000000004036554397983404,     0.00000000000589622198109767,    0.000000000007496894813771401,    0.000000000008809461374874052,    0.000000000009857468834085158,    0.000000000010678831430314187,    0.000000000011311698387081814,    0.000000000011789868368132444,    0.000000000012141815970882429,    0.000000000012391003553075837,    0.000000000012556576842369399,    0.000000000012654104122389377
                              36,                                0, 0.000000000000019207747292059045,    0.000000000000771606710476741,   0.0000000000026751706169609186,    0.000000000004901261737980602,   0.0000000000069439547199573664,    0.000000000008654048839917874,    0.000000000010027794868141336,    0.000000000011106410143648304,    0.000000000011939158990105043,    0.000000000012571349349471811,    0.000000000013041301477558271,    0.000000000013380366872223351,    0.000000000013613852653015873,    0.000000000013762094249791423,    0.000000000013841428834646592
                              37,                                0, 0.000000000000036032210228857086,   0.0000000000010809702968558751,     0.00000000000339363514191633,   0.0000000000059183439536160114,    0.000000000008143708954984808,    0.000000000009957233829160848,    0.000000000011384997641725644,    0.000000000012487460613135573,    0.000000000013325689821364872,    0.000000000013952191676368314,    0.000000000014409709788611575,    0.000000000014732341603402073,    0.000000000014947113752267806,     0.00000000001507544383497506,    0.000000000015134349891623508
                              38,                                0,  0.00000000000006599540284326476,   0.0000000000014963696830545903,    0.000000000004272090221636839,    0.000000000007107381592323044,    0.000000000009511330810673724,     0.00000000001141984989514898,    0.000000000012892950082896649,    0.000000000014011566309831342,    0.000000000014848794906601788,    0.000000000015464241453001672,    0.000000000015904890455552875,    0.000000000016207403085407905,     0.00000000001640036864970267,     0.00000000001650615964960398,    0.000000000016542374469204572
                              39,                                0,  0.00000000000011801722505655883,   0.0000000000020468944496827247,   0.0000000000053370483581006525,    0.000000000008489045844165604,    0.000000000011063324999474632,    0.000000000013055851298970896,     0.00000000001456409548923737,    0.000000000015690279196313158,     0.00000000001651950026683537,    0.000000000017118215795221574,    0.000000000017537382058033172,    0.000000000017815990439590074,    0.000000000017984005231505662,    0.000000000018064607699601616,     0.00000000001807586433553833
                              40,                                0,    0.000000000000206059128695421,   0.0000000000027670057098060766,    0.000000000006617174804286999,    0.000000000010084892722294754,    0.000000000012816726412147594,    0.000000000014879675790200364,    0.000000000016411406004129032,    0.000000000017535745913122482,     0.00000000001834949044277424,    0.000000000018925546271532292,     0.00000000001931848516315031,      0.0000000000195693450132722,    0.000000000019709247936762838,     0.00000000001976202021226085,    0.000000000019746073512568587
                              41,                                0,  0.00000000000035128915527510235,     0.00000000000369668313086265,    0.000000000008142946128705781,     0.00000000001191710252663952,    0.000000000014788941784380304,    0.000000000016906152074306153,    0.000000000018448329055525526,    0.000000000019560677592096756,    0.000000000020351092982064353,     0.00000000002089837319242554,     0.00000000002126026364271242,    0.000000000021479517112867333,    0.000000000021588168950081485,     0.00000000002161051070954603,    0.000000000021565166872892976
                              42,                                0,   0.0000000000005847663328356789,    0.000000000004881289547779039,    0.000000000009946176401106591,    0.000000000014008162058582132,    0.000000000016997557336708393,    0.000000000019150379572190387,    0.000000000020688707339995994,     0.00000000002177829305062993,    0.000000000022537235841952815,    0.000000000023049512377180498,     0.00000000002337551813849468,    0.000000000023559344669012742,    0.000000000023633671208515575,    0.000000000023623060858333204,     0.00000000002354621054095623
                              43,                                0,   0.0000000000009505403053978102,    0.000000000006371080282091828,    0.000000000012059406055488794,     0.00000000001638048761228748,    0.000000000019460107324369252,    0.000000000021627573162381085,    0.000000000023146663718249503,    0.000000000024202225939359813,    0.000000000024921367768565703,    0.000000000025392384100052166,    0.000000000025677721103254414,    0.000000000025822393037537947,    0.000000000025859432234099503,     0.00000000002581346793740359,     0.00000000002570312278193852
                              44,                                0,   0.0000000000015089109913010682,     0.00000000000822029509238814,    0.000000000014515154125185715,    0.000000000019055987340584738,     0.00000000002219379748248778,    0.000000000024352864184004577,    0.000000000025836440805382893,    0.000000000026846384741998047,     0.00000000002751732997047512,    0.000000000027940892108979127,    0.000000000028180900971185496,     0.00000000002828284319970841,      0.0000000000282797957956527,    0.000000000028196239685345123,    0.000000000028050571917515113
