z,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
                              32,    0.000000000009642371079801525,    0.000000000009310512230842355,    0.000000000008992027018466657,    0.000000000008686252724447151,    0.000000000008392568149370464,    0.000000000008110390391573261,    0.000000000007839171923430226,    0.000000000007578397933375325,    0.000000000007327583905826466,    0.000000000007086273414468865,    0.000000000006854036107207157,    0.000000000006630465863582827,   0.0000000000064151791076233745,    0.000000000006207813260987468,   0.0000000000060080253229333316,    0.000000000005815490565097645
                              33,    0.000000000010562183718651725,    0.000000000010202321490610696,    0.000000000009856854576900948,    0.000000000009525071960354248,    0.000000000009206307131139704,    0.000000000008899934635290396,    0.000000000008605366941653433,    0.000000000008322051593428302,    0.000000000008049468614509925,    0.000000000007787128144366114,    0.000000000007534568278232751,     0.00000000000729135309206945,    0.000000000007057070834040073,    0.000000000006831332266312611,     0.00000000000661376914275255,    0.000000000006404032809645973
                              34,     0.00000000001156367355760903,    0.000000000011174068177913618,    0.000000000010799915337435489,     0.00000000001044045529318014,    0.000000000010094975750308657,    0.000000000009762808189660995,    0.000000000009443324533380337,    0.000000000009135934112790273,    0.000000000008840080906960069,    0.000000000008555241024108862,    0.000000000008280920401229868,     0.00000000000801665270013025,    0.000000000007761997380539562,    0.000000000007516537933089393,    0.000000000007279880256851589,     0.00000000000705165116777742
                              35,    0.000000000012654104122389377,    0.000000000012232987772581729,    0.000000000011828411166980325,    0.000000000011439565964040305,    0.000000000011065694112275983,    0.000000000010706083971373987,    0.000000000010360066789108455,    0.000000000010027013496472698,    0.000000000009706331787916234,    0.000000000009397463457459826,    0.000000000009099881964839243,    0.000000000008813090208773323,    0.000000000008536618487024178,    0.000000000008270022625169115,    0.000000000008012882257978485,    0.000000000007764799249028798
                              36,    0.000000000013841428834646592,     0.00000000001338702016222555,     0.00000000001295026150897027,    0.000000000012530296698104736,    0.000000000012126322529573256,    0.000000000011737584714844273,     0.00000000001136337418264237,    0.000000000011003023716632717,    0.000000000010655904890697806,    0.000000000010321425271455779,    0.000000000009999025861159616,    0.000000000009688178757161156,    0.000000000009388385006785527,      0.0000000000090991726387927,    0.000000000008820094854648907,    0.000000000008550728364629587
                              37,    0.000000000015134349891623508,    0.000000000014644871928359023,     0.00000000001417416896307384,    0.000000000013721338462282468,    0.000000000013285533340212027,    0.000000000012865957733059169,    0.000000000012461863156137754,     0.00000000001207254500396585,    0.000000000011697339358039012,    0.000000000011335620071122244,    0.000000000010986796100452855,    0.000000000010650309065355153,    0.000000000010325631007487761,    0.000000000010012262334329123,      0.0000000000097097299286014,    0.000000000009417585408176345
                              38,    0.000000000016542374469204572,    0.000000000016016076467841593,     0.00000000001550968323039614,     0.00000000001502224813314003,     0.00000000001455288219228348,    0.000000000014100749709054172,    0.000000000013665064305916348,    0.000000000013245085313475878,     0.00000000001284011447233341,    0.000000000012449492918253622,       0.000000000012072598422601,     0.00000000001170884286312459,    0.000000000011357669902917956,    0.000000000011018552857788826,    0.000000000010690992734390827,    0.000000000010374516423335282
                              39,     0.00000000001807586433553833,     0.00000000001751104804783459,     0.00000000001696725954425361,    0.000000000016443511227109757,     0.00000000001593887498820677,    0.000000000015452477761411363,     0.00000000001498349747042466,     0.00000000001453115933131347,     0.00000000001409473247402782,      0.0000000000136735268511979,    0.000000000013266890406057724,    0.000000000012874206474454478,    0.000000000012494891398632552,    0.000000000012128392332880843,    0.000000000011774185223244627,    0.000000000011431772945367254
                              40,    0.000000000019746073512568587,     0.00000000001914112440752496,    0.000000000018558306189255337,     0.00000000001799659429803884,     0.00000000001745502510809654,    0.000000000016932691429051617,    0.000000000016428738402081542,    0.000000000015942359750887108,    0.000000000015472794352144167,    0.000000000015019323094071154,    0.000000000014581265995218518,    0.000000000014157979558632786,    0.000000000013748854339225026,    0.000000000013353312704530183,     0.00000000001297080677112214,    0.000000000012600816500784938
                              41,    0.000000000021565166872892976,     0.00000000002091859071677749,       0.000000000020295213857943,     0.00000000001969397970614696,     0.00000000001911389358620177,    0.000000000018554018233549925,    0.000000000018013469679228403,    0.000000000017491413485462728,    0.000000000016987061297480153,    0.000000000016499667680939542,     0.00000000001602852721771732,     0.00000000001557297183572519,    0.000000000015132368351019945,     0.00000000001470611620274498,     0.00000000001429364536345555,     0.00000000001389441440916117
